SubmissionDate,starttime,endtime,duration,consent,age,gender,degree,international,closure_cam,closure_res,closure_date,location,location_perm,living,vulnerable,quarantine,experienced,dis_label,dis_healthcare,dis_internet,dis_academic,dis_social,dis_psych,change,fin_exp,fin_inc,fin_aid,fin_debt,exp_type,exp_more,exp_less,inc_more,inc_less,aid_more,aid_less,debt_more,debt_less,inst_response,anx_label,anx_nextmo,anx_summer,anx_longterm,inst_country,country,consent_l,gender_l,degree_l,international_l,closure_cam_l,closure_res_l,location_l,location_perm_l,living_l,vulnerable_l,quarantine_l,dis_healthcare_l,dis_internet_l,dis_academic_l,dis_social_l,dis_psych_l,fin_exp_l,fin_inc_l,fin_aid_l,fin_debt_l,inst_response_l,anx_nextmo_l,anx_summer_l,anx_longterm_l,inst_country_l,country_l,starttime_l,endtime_l,duration_m,duration_m_bins,KEY
2020-03-29T16:55:38.368Z,2020-03-29T16:33:52.244Z,2020-03-29T16:55:38.345Z,1306,1,28,1,2,1,1,0,2020-03-19,2,1,3,0,0,1 3 2004,,4,3,4,2,2,,3,2,2,2,2 3,,,,,,,,,2,,2,2,2,69,119,Yes,Woman,Masters,International,Yes,No,Same City,Yes,Alone,No,No,Better,Same,Better,Worse,Worse,Increased,No Change,No Change,No Change,Timely,Worse,Worse,Worse,Germany,Mexico,43919.69019,,21.76666667,< 30min,uuid:04de94bd-ec48-4436-aa29-d44fcd6e3336
2020-03-29T17:02:46.877Z,2020-03-29T16:49:41.728Z,2020-03-29T17:02:46.848Z,785,1,26,1,2,1,1,0,2020-03-11,4,1,2,0,0,3 4,,1,3,1,2,1,,2,1,2,3,,,,,,,,5000,,1,,1,1,1,69,107,Yes,Woman,Masters,International,Yes,No,Different Country,Yes,Family,No,No,Much Worse,Same,Much Worse,Worse,Much Worse,No Change,Decreased,No Change,Increased,Too Fast,Much Worse,Much Worse,Much Worse,Germany,Lithuania,43919.70117,,13.08333333,< 20min,uuid:e4adbdd3-1db4-4052-9c26-553f54bc44f3
2020-03-29T17:03:31.334Z,2020-03-29T16:39:57.517Z,2020-03-29T17:03:31.298Z,1414,1,20,1,1,1,1,0,2020-03-13,4,1,2,0,0,1,,3,3,2,1,2,,1,2,2,2,,,500,,,,,,,2,,2,2,2,179,69,Yes,Woman,Undergraduate,International,Yes,No,Different Country,Yes,Family,No,No,Same,Same,Worse,Much Worse,Worse,Decreased,No Change,No Change,No Change,Timely,Worse,Worse,Worse,Netherlands,Germany,43919.69441,,23.56666667,< 30min,uuid:cbaa2470-0a7c-4f8f-a97f-639abeae92ca
2020-03-29T17:16:52.931Z,2020-03-29T17:13:33.142Z,2020-03-29T17:16:52.902Z,200,1,21,1,1,1,1,1,2020-03-14,3,1,2,0,0,1 2 2003,,0,0,0,0,0,,2,2,2,2,,,,,,,,,,2,,0,0,0,0,0,Yes,Woman,Undergraduate,International,Yes,Yes,Different City,Yes,Family,No,No,N/A,N/A,N/A,N/A,N/A,No Change,No Change,No Change,No Change,Timely,N/A,N/A,N/A,United States of America (USA),United States of America (USA),43919.71774,,3.333333333,< 05min,uuid:4bc283d5-8fc7-4e1b-b64a-b77182714025
2020-03-29T17:18:10.154Z,2020-03-29T17:13:29.616Z,2020-03-29T17:18:10.122Z,281,1,21,1,1,0,1,1,2020-03-14,3,1,2,0,0,3,,0,2,1,1,1,,1,1,2,2,,,500,,300,,,,,3,,1,1,3,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,N/A,Worse,Much Worse,Much Worse,Much Worse,Decreased,Decreased,No Change,No Change,Too Slow,Much Worse,Much Worse,Same,United States of America (USA),United States of America (USA),43919.7177,,4.683333333,< 05min,uuid:3196be1e-fd34-4901-9e68-40c99b271523
2020-03-29T17:20:24.212Z,2020-03-29T17:13:13.455Z,2020-03-29T17:20:24.184Z,431,1,20,2,1,0,1,1,2020-03-21,2,0,3,0,0,,,2,3,3,2,3,,3,1,2,2,2 3 2005,500,,,500,,,,,2,,3,1,3,0,0,Yes,Man,Undergraduate,Domestic,Yes,Yes,Same City,No,Alone,No,No,Worse,Same,Same,Worse,Same,Increased,Decreased,No Change,No Change,Timely,Same,Much Worse,Same,United States of America (USA),United States of America (USA),43919.71751,,7.183333333,< 10min,uuid:3de19474-0fc2-4596-a61b-a3e0b0636e17
2020-03-29T17:21:22.365Z,2020-03-29T17:12:55.381Z,2020-03-29T17:21:22.334Z,507,1,19,1,1,0,1,1,2020-03-15,3,1,2,0,0,3 4,,3,2,1,1,1,,1,1,2,2,,,500,,700,,,,,3,,1,1,2,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Same,Worse,Much Worse,Much Worse,Much Worse,Decreased,Decreased,No Change,No Change,Too Slow,Much Worse,Much Worse,Worse,United States of America (USA),United States of America (USA),43919.7173,,8.45,< 10min,uuid:0821b7db-6061-46c3-a486-c0bab16c197f
2020-03-29T17:25:29.839Z,2020-03-29T17:18:22.250Z,2020-03-29T17:25:29.796Z,428,1,19,1,1,0,1,1,2020-03-15,3,1,2,0,0,1,,3,3,2,1,2,,3,3,1,2,2 5,200,,400,,,400,,,2,,2,3,3,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Same,Same,Worse,Much Worse,Worse,Increased,Increased,Decreased,No Change,Timely,Worse,Same,Same,United States of America (USA),United States of America (USA),43919.72109,,7.133333333,< 10min,uuid:72845ad5-ae7f-4c25-b47f-8f912b98b724
2020-03-29T17:38:53.836Z,2020-03-29T17:27:36.000Z,2020-03-29T17:38:53.794Z,678,1,25,1,2,1,1,1,2020-03-16,2,1,2,0,0,4,,2,3,2,1,1,,2,2,2,3,,,,,,,,2000,,2,,1,1,2,0,0,Yes,Woman,Masters,International,Yes,Yes,Same City,Yes,Family,No,No,Worse,Same,Worse,Much Worse,Much Worse,No Change,No Change,No Change,Increased,Timely,Much Worse,Much Worse,Worse,United States of America (USA),United States of America (USA),43919.7275,,11.3,< 20min,uuid:26ea51aa-dedf-4763-8bbe-788966d911ca
2020-03-29T17:46:23.870Z,2020-03-29T17:36:44.845Z,2020-03-29T17:46:23.840Z,579,1,21,1,1,0,1,1,2020-03-25,2,1,2,0,0,4,,3,3,2,1,1,,,,,,,,,,,,,,,2,,1,1,1,138,138,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Same City,Yes,Family,No,No,Same,Same,Worse,Much Worse,Much Worse,,,,,Timely,Much Worse,Much Worse,Much Worse,Pakistan,Pakistan,43919.73384,,9.65,< 10min,uuid:2bf329ce-73e8-412d-9d46-82891e176553
2020-03-29T17:53:25.288Z,2020-03-29T17:47:32.865Z,2020-03-29T17:53:25.251Z,352,1,23,1,1,0,1,1,2020-03-04,2,1,2,1,0,3,,3,3,1,1,1,,2,2,2,2,,,,,,,,,,1,,0,0,3,138,138,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Same City,Yes,Family,Yes,No,Same,Same,Much Worse,Much Worse,Much Worse,No Change,No Change,No Change,No Change,Too Fast,N/A,N/A,Same,Pakistan,Pakistan,43919.74134,,5.866666667,< 10min,uuid:cb99f4d8-0bca-4ed5-a281-f435feab68f0
2020-03-29T17:57:24.820Z,2020-03-29T17:44:16.155Z,2020-03-29T17:57:24.789Z,789,1,22,1,1,0,1,1,2020-02-28,2,1,2,1,0,4,,3,3,3,1,2,,2,2,2,2,,,,,,,,,,3,,2,1,3,138,138,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Same City,Yes,Family,Yes,No,Same,Same,Same,Much Worse,Worse,No Change,No Change,No Change,No Change,Too Slow,Worse,Much Worse,Same,Pakistan,Pakistan,43919.73907,,13.15,< 20min,uuid:bc081b93-2c03-410c-a59f-d0865ae99256
2020-03-29T18:04:28.131Z,2020-03-29T17:40:11.534Z,2020-03-29T18:04:28.101Z,1457,1,31,1,3,1,1,1,2020-03-18,1,1,2,0,0,4,,2,3,2,1,4,,2,1,2,2,,,,,4000,,,,,2,,4,2,2,0,0,Yes,Woman,Doctoral,International,Yes,Yes,On Campus,Yes,Family,No,No,Worse,Same,Worse,Much Worse,Better,No Change,Decreased,No Change,No Change,Timely,Better,Worse,Worse,United States of America (USA),United States of America (USA),43919.73624,,24.28333333,< 30min,uuid:9cc997ee-5213-498e-9be2-7e3d770986a5
2020-03-29T18:16:59.796Z,2020-03-29T18:05:06.201Z,2020-03-29T18:16:59.773Z,714,1,22,1,1,0,1,1,2020-03-18,2,1,2,1,0,3,,4,3,0,1,1,,2,2,2,2,,,,,,,,,,1,,0,0,1,138,138,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Same City,Yes,Family,Yes,No,Better,Same,N/A,Much Worse,Much Worse,No Change,No Change,No Change,No Change,Too Fast,N/A,N/A,Much Worse,Pakistan,Pakistan,43919.75354,,11.9,< 20min,uuid:f86e6ffd-4a11-4104-bd1a-aa89de12b282
2020-03-29T18:22:16.057Z,2020-03-29T18:04:13.691Z,2020-03-29T18:22:16.012Z,1082,1,,1,2,1,1,0,2020-03-12,2,1,1,0,0,4,,3,3,1,1,1,,2,2,2,2,,,,,,,,,,1,,2,1,1,69,69,Yes,Woman,Masters,International,Yes,No,Same City,Yes,Roommates,No,No,Same,Same,Much Worse,Much Worse,Much Worse,No Change,No Change,No Change,No Change,Too Fast,Worse,Much Worse,Much Worse,Germany,Germany,43919.75293,,18.03333333,< 20min,uuid:13c1d2b8-1ded-4562-abe3-6e6bf7cc4fcc
2020-03-29T18:51:22.749Z,2020-03-29T18:33:11.912Z,2020-03-29T18:51:22.702Z,1091,1,24,1,2,1,1,0,2020-03-29,4,1,2,1,0,1,,3,3,2,1,1,,1,2,2,2,,,3000,,,,,,,2,,2,2,3,64,0,Yes,Woman,Masters,International,Yes,No,Different Country,Yes,Family,Yes,No,Same,Same,Worse,Much Worse,Much Worse,Decreased,No Change,No Change,No Change,Timely,Worse,Worse,Same,France,United States of America (USA),43919.77304,,18.18333333,< 20min,uuid:507af97d-cc73-4590-bf60-2fdf686b5d83
2020-03-29T19:00:21.035Z,2020-03-29T18:53:01.464Z,2020-03-29T19:00:20.970Z,440,1,32,2,2,0,1,0,2020-03-06,1,1,1,0,0,,,0,3,1,1,2,,1,2,2,2,,,3000,,,,,,,2,,1,2,2,0,0,Yes,Man,Masters,Domestic,Yes,No,On Campus,Yes,Roommates,No,No,N/A,Same,Much Worse,Much Worse,Worse,Decreased,No Change,No Change,No Change,Timely,Much Worse,Worse,Worse,United States of America (USA),United States of America (USA),43919.78682,,7.333333333,< 10min,uuid:04e07f22-3ae4-4267-a431-244e4ff36a33
2020-03-29T19:07:11.857Z,2020-03-29T18:34:30.010Z,2020-03-29T19:07:11.816Z,1962,1,26,2,2,0,1,1,2020-03-12,2,1,2,1,0,4,,0,1,1,1,1,,2,2,2,2,,,,,,,,,,1,,0,0,0,138,138,Yes,Man,Masters,Domestic,Yes,Yes,Same City,Yes,Family,Yes,No,N/A,Much Worse,Much Worse,Much Worse,Much Worse,No Change,No Change,No Change,No Change,Too Fast,N/A,N/A,N/A,Pakistan,Pakistan,43919.77396,,32.7,>= 30min,uuid:1b1dcc1e-299f-4630-b4ba-f820dce4ee69
2020-03-29T19:07:50.851Z,2020-03-29T19:05:10.499Z,2020-03-29T19:07:50.825Z,160,1,26,1,2,0,1,0,2020-03-29,3,1,2,0,0,,,3,3,2,2,2,,2,2,2,2,,,,,,,,,,3,,2,2,2,0,0,Yes,Woman,Masters,Domestic,Yes,No,Different City,Yes,Family,No,No,Same,Same,Worse,Worse,Worse,No Change,No Change,No Change,No Change,Too Slow,Worse,Worse,Worse,United States of America (USA),United States of America (USA),43919.79525,,2.666666667,< 05min,uuid:e35edd50-1a2c-4df5-b465-f3010044b203
2020-03-29T19:26:45.442Z,2020-03-29T13:55:03.612Z,2020-03-29T19:26:45.408Z,19902,1,21,1,1,0,1,1,2020-03-15,4,1,2,0,0,3 4,,1,3,2,1,2,,3,1,2,2,2 3 4 5,1400,,,600,,,,,1,,1,2,2,0,15,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different Country,Yes,Family,No,No,Much Worse,Same,Worse,Much Worse,Worse,Increased,Decreased,No Change,No Change,Too Fast,Much Worse,Worse,Worse,United States of America (USA),Bangladesh,43919.5799,,331.7,>= 30min,uuid:4f6da2a7-ad58-4a7f-852a-dbf52de3c759
2020-03-29T19:41:22.260Z,2020-03-29T19:39:10.044Z,2020-03-29T19:41:22.224Z,132,1,22,4,3,,1,1,2020-03-25,3,0,2,1,0,3 4,,1,1,1,1,1,,3,1,1,3,1 2 3 4,,,,,,,,,1,,1,1,1,0,0,Yes,Other,Doctoral,Domestic,Yes,Yes,Different City,No,Family,Yes,No,Much Worse,Much Worse,Much Worse,Much Worse,Much Worse,Increased,Decreased,Decreased,Increased,Too Fast,Much Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43919.81887,,2.2,< 05min,uuid:1193060b-70d0-483a-adb0-6b05ce256c4f
2020-03-29T19:50:23.575Z,2020-03-29T19:39:30.851Z,2020-03-29T19:50:23.546Z,653,1,21,1,1,0,1,1,2020-03-17,2,0,2,0,0,2 3,,2,2,1,1,1,,3,1,1,3,1 2 2005,2000,,,3500,,10000,20000,,1,,1,1,1,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Same City,No,Family,No,No,Worse,Worse,Much Worse,Much Worse,Much Worse,Increased,Decreased,Decreased,Increased,Too Fast,Much Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43919.8191,,10.88333333,< 20min,uuid:2876df3c-25df-479a-b225-6f8f7b58c36d
2020-03-29T20:02:54.802Z,2020-03-29T19:50:45.034Z,2020-03-29T20:02:54.774Z,730,1,30,2,2,0,1,1,2020-03-12,1,1,2,1,0,,,3,3,2,1,2,,2,2,2,2,,,,,,,,,,2,,2,2,3,0,0,Yes,Man,Masters,Domestic,Yes,Yes,On Campus,Yes,Family,Yes,No,Same,Same,Worse,Much Worse,Worse,No Change,No Change,No Change,No Change,Timely,Worse,Worse,Same,United States of America (USA),United States of America (USA),43919.82691,,12.16666667,< 20min,uuid:8fee3dd8-0a99-4d6c-94b9-649dd46b964f
2020-03-29T21:28:18.321Z,2020-03-29T21:15:53.287Z,2020-03-29T21:28:18.278Z,745,1,26,1,2,0,1,0,2020-03-16,3,1,2,0,0,2,,2,3,2,1,2,,3,2,2,2,1,500,,,,,,,,1,,2,2,2,0,0,Yes,Woman,Masters,Domestic,Yes,No,Different City,Yes,Family,No,No,Worse,Same,Worse,Much Worse,Worse,Increased,No Change,No Change,No Change,Too Fast,Worse,Worse,Worse,United States of America (USA),United States of America (USA),43919.88603,,12.41666667,< 20min,uuid:9fb9f1a4-d6c4-491d-a990-97111e4666d0
2020-03-29T21:28:27.628Z,2020-03-29T21:21:18.378Z,2020-03-29T21:28:27.597Z,429,1,21,1,1,0,1,1,2020-03-18,3,0,2,0,0,2 3,,2,3,2,2,3,,1,1,,2,,,2000,,500,,,,,2,,3,3,2,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,No,Family,No,No,Worse,Same,Worse,Worse,Same,Decreased,Decreased,,No Change,Timely,Same,Same,Worse,United States of America (USA),United States of America (USA),43919.88979,,7.15,< 10min,uuid:8e47d78b-e3af-4777-892b-ebef8f1a5e2e
2020-03-29T21:42:03.410Z,2020-03-29T21:32:59.761Z,2020-03-29T21:42:03.385Z,544,1,23,1,2,1,1,1,2020-03-13,4,1,2,1,1,4,,,,,,,,1,,,,,,,,,,,,,3,,1,0,3,174,50,Yes,Woman,Masters,International,Yes,Yes,Different Country,Yes,Family,Yes,Yes,N/A,N/A,N/A,N/A,N/A,Decreased,,,,Too Slow,Much Worse,N/A,Same,Switzerland,Denmark,43919.89791,,9.066666667,< 10min,uuid:b0c5b2ca-9107-4af4-8c53-15c2919f80e7
2020-03-29T22:01:01.869Z,2020-03-29T22:00:47.268Z,2020-03-29T22:01:01.842Z,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Domestic,No,No,,No,,No,No,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,United States of America (USA),United States of America (USA),43919.91721,,0.25,< 01min,uuid:8337fe79-4365-4d01-ada6-6dd059d14dfb
2020-03-29T22:02:43.207Z,2020-03-29T21:56:20.165Z,2020-03-29T22:02:43.178Z,383,1,18,1,1,0,1,1,2020-03-15,3,1,2,0,0,3,,0,2,2,1,3,,2,1,2,3,,,,,50000,,,10000,,1,,1,1,1,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,N/A,Worse,Worse,Much Worse,Same,No Change,Decreased,No Change,Increased,Too Fast,Much Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43919.91412,,6.383333333,< 10min,uuid:8fc9628c-9a30-46f4-a7f8-cee192791c5a
2020-03-29T22:13:36.565Z,2020-03-29T22:10:36.014Z,2020-03-29T22:13:36.540Z,181,1,19,1,1,0,1,1,2020-03-10,3,1,2,0,0,,,0,4,2,1,1,,2,2,2,2,,,,,,,,,,1,,1,1,2,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,N/A,Better,Worse,Much Worse,Much Worse,No Change,No Change,No Change,No Change,Too Fast,Much Worse,Much Worse,Worse,United States of America (USA),United States of America (USA),43919.92403,,3.016666667,< 05min,uuid:e7db5a53-bf55-4c52-9916-a5ac41e46c3a
2020-03-29T22:24:41.745Z,2020-03-29T22:20:29.563Z,2020-03-29T22:24:41.719Z,252,1,21,1,1,0,1,1,2020-03-15,2,1,3,0,0,,,3,3,2,1,2,,2,2,2,2,,,,,,,,,,2,,2,2,3,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Same City,Yes,Alone,No,No,Same,Same,Worse,Much Worse,Worse,No Change,No Change,No Change,No Change,Timely,Worse,Worse,Same,United States of America (USA),United States of America (USA),43919.93089,,4.2,< 05min,uuid:c04479a6-81e0-4629-a65d-460f4124cf4b
2020-03-29T22:31:33.475Z,2020-03-29T22:25:22.523Z,2020-03-29T22:31:33.447Z,371,1,21,2,1,0,1,1,2020-03-11,2,1,1,0,0,1,,2,3,3,2,3,,2,2,2,2,,,,,,,,,,1,,2,1,3,0,0,Yes,Man,Undergraduate,Domestic,Yes,Yes,Same City,Yes,Roommates,No,No,Worse,Same,Same,Worse,Same,No Change,No Change,No Change,No Change,Too Fast,Worse,Much Worse,Same,United States of America (USA),United States of America (USA),43919.93428,,6.183333333,< 10min,uuid:7a67a0a4-3e87-4365-bf46-f42a96da89b8
2020-03-29T22:31:41.521Z,2020-03-29T22:15:57.908Z,2020-03-29T22:31:41.494Z,944,1,19,1,1,0,1,1,2020-03-11,3,1,2,0,0,,,3,3,3,3,5,,2,1,,,,,,,,,,,,3,,5,3,3,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Same,Same,Same,Same,Much Better,No Change,Decreased,,,Too Slow,Much Better,Same,Same,United States of America (USA),United States of America (USA),43919.92774,,15.73333333,< 20min,uuid:775f3ee3-81aa-4c7c-a39c-f4d83356881a
2020-03-29T22:49:16.998Z,2020-03-29T22:35:15.057Z,2020-03-29T22:49:16.968Z,842,1,20,1,1,0,1,1,2020-03-18,3,0,3,0,0,3 4,,3,3,2,1,2,,1,2,2,2,,,1000,,,,,,,3,,1,1,1,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,No,Alone,No,No,Same,Same,Worse,Much Worse,Worse,Decreased,No Change,No Change,No Change,Too Slow,Much Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43919.94115,,14.03333333,< 20min,uuid:2c44733f-df65-4b13-9f7a-50bd4212a9b0
2020-03-29T22:56:18.330Z,2020-03-29T22:43:48.858Z,2020-03-29T22:56:18.303Z,749,1,18,1,1,0,1,1,2020-03-11,3,1,2,0,0,1 3,,3,3,2,1,3,,2,2,2,2,,,,,,,,,,1,,3,3,3,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Same,Same,Worse,Much Worse,Same,No Change,No Change,No Change,No Change,Too Fast,Same,Same,Same,United States of America (USA),United States of America (USA),43919.94708,,12.48333333,< 20min,uuid:7850b89a-5b02-4f13-a261-035a0718cfde
2020-03-29T22:56:51.891Z,2020-03-29T22:38:34.606Z,2020-03-29T22:56:51.865Z,1097,1,20,1,1,0,1,1,2020-03-15,3,1,2,0,0,3 4,,3,2,2,1,1,,2,2,2,2,,,,,,,,,,1,,2,1,2,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Same,Worse,Worse,Much Worse,Much Worse,No Change,No Change,No Change,No Change,Too Fast,Worse,Much Worse,Worse,United States of America (USA),United States of America (USA),43919.94345,,18.28333333,< 20min,uuid:0bb1d10d-0f27-407a-8d17-082811590408
2020-03-29T23:21:17.888Z,2020-03-29T23:16:55.738Z,2020-03-29T23:21:17.854Z,262,1,20,2,1,0,1,1,2020-03-13,3,1,2,0,0,1,,4,3,1,1,2,,1,2,2,2,,,600,,,,,,,1,,2,3,3,0,0,Yes,Man,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Better,Same,Much Worse,Much Worse,Worse,Decreased,No Change,No Change,No Change,Too Fast,Worse,Same,Same,United States of America (USA),United States of America (USA),43919.97008,,4.366666667,< 05min,uuid:53ec01de-4c4e-419a-bbc5-71ec299bc30c
2020-03-30T00:04:40.862Z,2020-03-29T23:53:44.481Z,2020-03-30T00:04:40.834Z,656,1,18,2,1,0,1,1,2020-03-15,3,1,2,0,0,,,0,3,2,2,3,,2,2,2,2,,,,,,,,,,2,,1,2,3,0,0,Yes,Man,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,N/A,Same,Worse,Worse,Same,No Change,No Change,No Change,No Change,Timely,Much Worse,Worse,Same,United States of America (USA),United States of America (USA),43919.99565,,10.93333333,< 20min,uuid:dbf525dd-4c8b-41d2-ade3-b15270e8b675
2020-03-30T01:06:38.286Z,2020-03-30T01:01:41.111Z,2020-03-30T01:06:38.248Z,297,1,,1,3,1,1,0,2020-03-29,1,1,1,0,0,4,,0,3,2,1,2,,2,2,2,2,,,,,,,,,,2,,2,1,2,0,0,Yes,Woman,Doctoral,International,Yes,No,On Campus,Yes,Roommates,No,No,N/A,Same,Worse,Much Worse,Worse,No Change,No Change,No Change,No Change,Timely,Worse,Much Worse,Worse,United States of America (USA),United States of America (USA),43920.04284,,4.95,< 05min,uuid:9ca4630d-38ed-419f-827e-1504db6c82ea
2020-03-30T01:22:57.235Z,2020-03-30T01:16:46.593Z,2020-03-30T01:22:57.206Z,371,1,20,2,1,0,1,1,2020-03-18,2,0,1,0,0,4,,3,3,1,2,2,,2,1,2,2,,,,,1000,,,,,1,,1,2,2,0,0,Yes,Man,Undergraduate,Domestic,Yes,Yes,Same City,No,Roommates,No,No,Same,Same,Much Worse,Worse,Worse,No Change,Decreased,No Change,No Change,Too Fast,Much Worse,Worse,Worse,United States of America (USA),United States of America (USA),43920.05331,,6.183333333,< 10min,uuid:0000c83b-3057-4284-b4ed-0e430f3867d4
2020-03-30T01:53:52.753Z,2020-03-30T01:46:46.845Z,2020-03-30T01:53:52.708Z,426,1,22,1,2,0,1,1,2020-03-16,3,1,2,0,0,1 3,,2,3,3,1,3,,3,2,2,2,,0,,,,,,,,2,,3,2,3,0,0,Yes,Woman,Masters,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Worse,Same,Same,Much Worse,Same,Increased,No Change,No Change,No Change,Timely,Same,Worse,Same,United States of America (USA),United States of America (USA),43920.07414,,7.1,< 10min,uuid:59ebc5f3-3c5d-44b1-afee-de853ae9e305
2020-03-30T02:12:02.087Z,2020-03-30T01:46:44.934Z,2020-03-30T02:12:02.054Z,1517,1,20,1,1,0,1,1,2020-03-15,3,1,2,0,0,1 3 2004,,3,3,2,1,2,,3,1,2,2,,0,,,900,,,,,1,,1,1,1,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Same,Same,Worse,Much Worse,Worse,Increased,Decreased,No Change,No Change,Too Fast,Much Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43920.07412,,25.28333333,< 30min,uuid:6080bda2-e82d-4a05-bddc-8d36aefe8b1e
2020-03-30T02:12:09.058Z,2020-03-30T01:56:29.226Z,2020-03-30T02:12:08.982Z,940,1,28,1,2,1,1,1,2020-03-16,2,0,1,0,0,3 4,,3,2,1,2,2,,3,2,2,2,2 3 2005,,,,,,,,,2,,0,1,2,0,0,Yes,Woman,Masters,International,Yes,Yes,Same City,No,Roommates,No,No,Same,Worse,Much Worse,Worse,Worse,Increased,No Change,No Change,No Change,Timely,N/A,Much Worse,Worse,United States of America (USA),United States of America (USA),43920.08089,,15.66666667,< 20min,uuid:06673a8e-2979-485d-b785-7e3d415204e7
2020-03-30T02:17:51.203Z,2020-03-30T02:13:53.928Z,2020-03-30T02:17:51.175Z,237,1,,2,2,1,1,1,2020-03-14,2,1,1,0,0,,,0,3,1,0,2,,1,2,2,2,,,4000,,,,,,,1,,2,1,1,0,0,Yes,Man,Masters,International,Yes,Yes,Same City,Yes,Roommates,No,No,N/A,Same,Much Worse,N/A,Worse,Decreased,No Change,No Change,No Change,Too Fast,Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43920.09297,,3.95,< 05min,uuid:05f46a22-0402-4a0d-9635-aefd072e4adb
2020-03-30T02:20:58.668Z,2020-03-30T02:16:43.672Z,2020-03-30T02:20:58.623Z,255,1,20,2,1,0,1,1,2020-03-20,3,1,2,0,0,,,0,2,2,2,3,,1,1,2,2,,,500,,2000,,,,,2,,2,2,3,0,0,Yes,Man,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,N/A,Worse,Worse,Worse,Same,Decreased,Decreased,No Change,No Change,Timely,Worse,Worse,Same,United States of America (USA),United States of America (USA),43920.09494,,4.25,< 05min,uuid:6b98c4ca-3028-456a-95d7-f93e5639756d
2020-03-30T02:37:06.839Z,2020-03-30T02:31:39.093Z,2020-03-30T02:37:06.796Z,328,1,,2,3,0,1,0,2020-03-11,2,1,3,0,0,1,,3,3,2,1,2,,2,2,2,2,,,,,,,,,,2,,1,1,2,0,0,Yes,Man,Doctoral,Domestic,Yes,No,Same City,Yes,Alone,No,No,Same,Same,Worse,Much Worse,Worse,No Change,No Change,No Change,No Change,Timely,Much Worse,Much Worse,Worse,United States of America (USA),United States of America (USA),43920.10531,,5.466666667,< 10min,uuid:066606ab-6fcf-43d8-92a5-93f44e94052e
2020-03-30T02:50:04.605Z,2020-03-30T02:46:27.813Z,2020-03-30T02:50:04.578Z,217,1,29,1,2,0,1,1,2020-03-15,2,0,1,0,0,,,3,3,1,2,1,,3,2,2,2,1 3 2004,,,,,,,,,2,,2,1,3,0,0,Yes,Woman,Masters,Domestic,Yes,Yes,Same City,No,Roommates,No,No,Same,Same,Much Worse,Worse,Much Worse,Increased,No Change,No Change,No Change,Timely,Worse,Much Worse,Same,United States of America (USA),United States of America (USA),43920.11559,,3.616666667,< 05min,uuid:702f0dcd-5492-4909-9172-2a8136a1a34f
